1.0337100146e-003 3.0311262960e-004
1.0712443203e-003 3.3253510580e-004
1.1095982417e-003 3.6378306410e-004
1.1488001640e-003 3.9700518630e-004
1.1888803206e-003 4.3230885370e-004
1.2298674193e-003 4.6957842490e-004
1.2717888693e-003 5.0894606150e-004
1.3146722069e-003 5.5039524330e-004
1.3585450729e-003 5.9406639200e-004
1.4034369549e-003 6.4009166920e-004
1.4493762024e-003 6.8834717340e-004
1.4963897667e-003 7.3894854600e-004
1.5445062570e-003 7.9204446880e-004
1.5937548490e-003 8.4765146200e-004
1.6441632061e-003 9.0571996500e-004
1.6957567304e-003 9.6618389700e-004
1.7485639040e-003 1.0295388640e-003
1.8026138981e-003 1.0954544620e-003
1.8579331091e-003 1.1640958930e-003
1.9145485218e-003 1.2354631570e-003
1.9724927472e-003 1.3102996630e-003
2.0317823799e-003 1.3861273810e-003
2.0924473594e-003 1.4671589620e-003
2.1545209627e-003 1.5495121590e-003
2.2180243306e-003 1.6359128050e-003
2.2829882954e-003 1.7247914810e-003
2.3494414832e-003 1.8176350050e-003
2.4174022841e-003 1.9117175440e-003
2.4868992195e-003 2.0112517490e-003
2.5579694350e-003 2.1130987820e-003
2.6306286721e-003 2.2178368500e-003
2.7049034194e-003 2.3263745640e-003
